Irradiance,BodyTemperature,RelativeHumidity,Pressure,SunZenith,Month,Day,Hour,DayOfTheYear,UnixTime,DayLength
46.99,13.32,1.55,1007.8125,17.3252511923699,5,2,8,122,1525248003.0,14.567222222222222
58.13,13.5,1.58,1008.46875,19.8776623535595,5,2,8,122,1525248903.0,14.567222222222222
81.49,13.53,1.58,1008.875,22.4347668004476,5,2,8,122,1525249803.0,14.567222222222222
110.68,13.41,1.56,1007.96875,24.9903270684907,5,2,8,122,1525250703.0,14.567222222222222
136.56,13.58,1.61,1008.90625,27.5378994126977,5,2,9,122,1525251603.0,14.567222222222222
104.72,13.67,1.62,1009.0625,30.0706173274497,5,2,9,122,1525252503.0,14.567222222222222
105.87,13.54,1.59,1008.75,32.5810693677347,5,2,9,122,1525253403.0,14.567222222222222
104.17,13.75,1.65,1009.53125,35.0610702801858,5,2,9,122,1525254303.0,14.567222222222222
120.61,13.89,1.65,1009.78125,37.5015121307754,5,2,10,122,1525255203.0,14.567222222222222
215.09,14.08,1.7,1010.8125,39.8921498987975,5,2,10,122,1525256103.0,14.567222222222222
230.06,14.56,1.75,1012.625,42.2212118579369,5,2,10,122,1525257003.0,14.567222222222222
245.17,14.79,1.83,1013.6875,44.4753436724269,5,2,10,122,1525257903.0,14.567222222222222
237.29,15.1,1.84,1014.21875,46.6391166962545,5,2,11,122,1525258803.0,14.567222222222222
220.69,14.89,1.79,1013.65625,48.6949234291031,5,2,11,122,1525259703.0,14.567222222222222
223.69,15.53,1.92,1015.8125,50.6226764854338,5,2,11,122,1525260603.0,14.567222222222222
257.22,16.74,2.13,1020.4375,52.399812004564,5,2,11,122,1525261503.0,14.567222222222222
227.0,17.64,2.31,1024.03125,54.0013992074062,5,2,12,122,1525262403.0,14.567222222222222
254.29,17.79,2.31,1024.34375,55.4008805108047,5,2,12,122,1525263303.0,14.567222222222222
241.57,18.5,2.43,1026.9375,56.5708291673556,5,2,12,122,1525264203.0,14.567222222222222
273.75,17.28,2.2,1022.4375,57.4849856224992,5,2,12,122,1525265103.0,14.567222222222222
328.02,17.45,2.23,1023.0,58.1200899444525,5,2,13,122,1525266003.0,14.567222222222222
370.6,17.22,2.19,1022.1875,58.4585088308495,5,2,13,122,1525266903.0,14.567222222222222
306.09,17.49,2.24,1023.0625,58.4902633955032,5,2,13,122,1525267803.0,14.567222222222222
321.14,17.44,2.23,1023.1875,58.214421311611,5,2,13,122,1525268703.0,14.567222222222222
364.82,17.37,2.23,1022.9375,57.6392355584117,5,2,14,122,1525269603.0,14.567222222222222
355.67,17.91,2.29,1024.9375,56.7809649730509,5,2,14,122,1525270503.0,14.567222222222222
379.04,17.81,2.27,1024.34375,55.6619178337147,5,2,14,122,1525271403.0,14.567222222222222
353.23,17.86,2.27,1024.34375,54.3079948998463,5,2,14,122,1525272303.0,14.567222222222222
286.35,17.45,2.22,1022.9375,52.7464970526792,5,2,15,122,1525273203.0,14.567222222222222
288.41,17.12,2.18,1022.28125,51.0043604929303,5,2,15,122,1525274103.0,14.567222222222222
289.98,17.66,2.29,1023.96875,49.1068677504836,5,2,15,122,1525275003.0,14.567222222222222
312.42,17.71,2.26,1023.5,47.0771317926538,5,2,15,122,1525275903.0,14.567222222222222
319.09,17.64,2.27,1023.46875,44.9356762039848,5,2,16,122,1525276803.0,14.567222222222222
238.71,17.61,2.26,1023.78125,42.7007498527913,5,2,16,122,1525277703.0,14.567222222222222
213.07,17.45,2.24,1022.96875,40.3880805777897,5,2,16,122,1525278603.0,14.567222222222222
148.86,17.25,2.23,1022.375,38.0114995610398,5,2,16,122,1525279503.0,14.567222222222222
180.99,16.85,2.15,1021.03125,35.5830447954273,5,2,17,122,1525280403.0,14.567222222222222
240.93,17.49,2.3,1023.53125,33.1132779276941,5,2,17,122,1525281303.0,14.567222222222222
128.64,17.92,2.36,1024.78125,30.6115584048618,5,2,17,122,1525282203.0,14.567222222222222
149.02,18.11,2.37,1025.625,28.0862406157539,5,2,17,122,1525283103.0,14.567222222222222
111.48,17.92,2.35,1024.96875,25.5449085719506,5,2,18,122,1525284003.0,14.567222222222222
123.75,17.17,2.2,1022.0625,22.9944195077737,5,2,18,122,1525284903.0,14.567222222222222
115.06,17.18,2.23,1022.46875,20.4414568715564,5,2,18,122,1525285803.0,14.567222222222222
97.11,16.98,2.16,1021.375,17.8922207092131,5,2,18,122,1525286703.0,14.567222222222222
67.07,16.8,2.17,1020.9375,15.352999698179,5,2,19,122,1525287603.0,14.567222222222222
47.61,16.73,2.16,1020.53125,12.830245435067,5,2,19,122,1525288503.0,14.567222222222222
43.44,16.71,2.15,1020.53125,10.331159503804,5,2,19,122,1525289403.0,14.567222222222222
28.07,16.1,2.03,1018.125,7.86476708311234,5,2,19,122,1525290303.0,14.567222222222222
25.1,15.25,1.88,1014.5,5.44462838512756,5,2,20,122,1525291203.0,14.567222222222222
9.58,14.72,1.81,1013.25,3.09777767906684,5,2,20,122,1525292103.0,14.567222222222222
2.56,14.52,1.78,1012.46875,0.897747233510849,5,2,20,122,1525293004.0,14.567222222222222
1.57,14.1,1.67,1010.4375,0.609924200360639,5,3,6,123,1525328103.0,14.615833333333333
2.6,13.7,1.66,1009.4375,2.7794596975722,5,3,6,123,1525329003.0,14.615833333333333
8.4,13.95,1.67,1010.25,5.11379448457328,5,3,6,123,1525329903.0,14.615833333333333
9.03,13.42,1.56,1008.25,7.52793409577586,5,3,7,123,1525330803.0,14.615833333333333
11.33,13.21,1.56,1007.5625,9.99115035373154,5,3,7,123,1525331703.0,14.615833333333333
11.66,13.14,1.55,1007.3125,12.4889293066044,5,3,7,123,1525332603.0,14.615833333333333
10.36,13.53,1.62,1008.71875,15.0117975392901,5,3,7,123,1525333503.0,14.615833333333333
23.35,14.48,1.77,1012.5625,17.5525225757295,5,3,8,123,1525334403.0,14.615833333333333
32.92,13.92,1.67,1010.09375,20.104551931962,5,3,8,123,1525335303.0,14.615833333333333
32.91,13.8,1.65,1009.78125,22.6616625101004,5,3,8,123,1525336203.0,14.615833333333333
20.28,13.16,1.53,1007.21875,25.2176759508728,5,3,8,123,1525337103.0,14.615833333333333
16.43,12.57,1.44,1005.4375,27.7661079834184,5,3,9,123,1525338003.0,14.615833333333333
26.7,12.59,1.46,1005.21875,30.3001811265196,5,3,9,123,1525338903.0,14.615833333333333
32.94,12.79,1.48,1006.0625,32.8125034940158,5,3,9,123,1525339803.0,14.615833333333333
49.24,13.25,1.55,1007.375,35.2949216283472,5,3,9,123,1525340703.0,14.615833333333333
61.01,12.74,1.45,1005.875,37.7384000101952,5,3,10,123,1525341603.0,14.615833333333333
63.75,12.68,1.47,1005.78125,40.1325838213107,5,3,10,123,1525342503.0,14.615833333333333
56.28,12.67,1.47,1005.8125,42.4658324252221,5,3,10,123,1525343403.0,14.615833333333333
51.26,13.07,1.54,1007.0,44.7246871655092,5,3,10,123,1525344303.0,14.615833333333333
55.9,13.59,1.64,1009.03125,46.8937669580937,5,3,11,123,1525345203.0,14.615833333333333
54.48,13.75,1.64,1009.375,48.9553433621053,5,3,11,123,1525346103.0,14.615833333333333
64.01,13.57,1.61,1008.875,50.8892247532429,5,3,11,123,1525347003.0,14.615833333333333
61.18,13.88,1.66,1009.6875,52.672693005631,5,3,11,123,1525347903.0,14.615833333333333
42.71,14.06,1.71,1010.84375,54.2805694770124,5,3,12,123,1525348803.0,14.615833333333333
44.8,14.2,1.72,1011.15625,55.6858828081729,5,3,12,123,1525349703.0,14.615833333333333
56.53,14.21,1.72,1011.0,56.8608898391943,5,3,12,123,1525350603.0,14.615833333333333
51.04,14.2,1.73,1011.34375,57.7788235613378,5,3,12,123,1525351503.0,14.615833333333333
51.77,14.46,1.77,1012.03125,58.4160584378034,5,3,13,123,1525352403.0,14.615833333333333
53.27,14.78,1.83,1013.4375,58.7546026357787,5,3,13,123,1525353303.0,14.615833333333333
68.53,14.92,1.85,1013.9375,58.7843271445476,5,3,13,123,1525354203.0,14.615833333333333
77.57,14.99,1.88,1014.15625,58.5043534707529,5,3,13,123,1525355103.0,14.615833333333333
77.7,15.52,1.97,1016.40625,57.9231489177224,5,3,14,123,1525356003.0,14.615833333333333
86.16,16.42,2.15,1019.6875,57.0574278353097,5,3,14,123,1525356903.0,14.615833333333333
104.4,15.93,1.97,1017.15625,55.9299191157848,5,3,14,123,1525357803.0,14.615833333333333
91.39,15.82,1.97,1016.71875,54.5670667182702,5,3,14,123,1525358703.0,14.615833333333333
85.85,15.0,1.86,1014.28125,52.9965670535844,5,3,15,123,1525359603.0,14.615833333333333
77.5,15.25,1.88,1015.125,51.2456256453409,5,3,15,123,1525360503.0,14.615833333333333
57.37,15.17,1.88,1014.40625,49.3398572317634,5,3,15,123,1525361403.0,14.615833333333333
49.6,14.84,1.83,1013.4375,47.302481452451,5,3,15,123,1525362303.0,14.615833333333333
63.34,14.82,1.81,1013.46875,45.1541789546109,5,3,16,123,1525363203.0,14.615833333333333
66.29,15.09,1.88,1014.125,42.9131060198714,5,3,16,123,1525364103.0,14.615833333333333
99.86,15.58,1.96,1015.90625,40.5951289562005,5,3,16,123,1525365003.0,14.615833333333333
46.78,15.54,1.96,1016.125,38.2139869408944,5,3,16,123,1525365903.0,14.615833333333333
40.61,16.35,2.11,1018.875,35.7817359414642,5,3,17,123,1525366803.0,14.615833333333333
38.29,16.65,2.17,1020.0625,33.3089122471967,5,3,17,123,1525367703.0,14.615833333333333
29.53,16.04,2.01,1017.90625,30.8048145682159,5,3,17,123,1525368603.0,14.615833333333333
29.37,15.96,2.03,1017.96875,28.2777010026947,5,3,17,123,1525369503.0,14.615833333333333
21.65,16.57,2.15,1020.15625,25.7351143022452,5,3,18,123,1525370403.0,14.615833333333333
14.85,17.2,2.25,1022.59375,23.184044202135,5,3,18,123,1525371303.0,14.615833333333333
23.19,17.63,2.32,1023.71875,20.6309099820301,5,3,18,123,1525372203.0,14.615833333333333
16.32,17.59,2.29,1023.6875,18.0820641478948,5,3,18,123,1525373103.0,14.615833333333333
11.78,17.37,2.28,1022.90625,15.5435972305967,5,3,19,123,1525374003.0,14.615833333333333
7.04,17.74,2.31,1023.84375,13.0219544722091,5,3,19,123,1525374903.0,14.615833333333333
4.45,17.12,2.22,1021.96875,10.52425224133,5,3,19,123,1525375803.0,14.615833333333333
2.76,17.36,2.28,1022.53125,8.05926314898743,5,3,19,123,1525376703.0,14.615833333333333
2.1,17.3,2.26,1022.59375,5.63981695732911,5,3,20,123,1525377603.0,14.615833333333333
1.37,16.69,2.14,1020.46875,3.29114964874126,5,3,20,123,1525378503.0,14.615833333333333
0.43,17.07,2.25,1021.8125,1.07983931707456,5,3,20,123,1525379403.0,14.615833333333333
1.78,15.57,1.94,1016.0,0.815725695458822,5,4,6,124,1525414503.0,14.664166666666667
1.85,16.03,2.07,1018.15625,3.00154811211147,5,4,6,124,1525415403.0,14.664166666666667
6.25,16.89,2.19,1021.0625,5.33975633503402,5,4,6,124,1525416303.0,14.664166666666667
21.67,16.66,2.15,1020.28125,7.75395097345137,5,4,7,124,1525417203.0,14.664166666666667
35.55,16.96,2.21,1021.71875,10.2163077896692,5,4,7,124,1525418103.0,14.664166666666667
32.41,16.71,2.15,1020.21875,12.7130150383009,5,4,7,124,1525419003.0,14.664166666666667
41.07,16.32,2.09,1019.125,15.234916815332,5,4,7,124,1525419903.0,14.664166666666667
50.96,16.27,2.08,1018.6875,17.7749324436324,5,4,8,124,1525420803.0,14.664166666666667
84.69,16.43,2.13,1019.5,20.3265083431963,5,4,8,124,1525421703.0,14.664166666666667
106.89,16.38,2.11,1019.4375,22.8836458939437,5,4,8,124,1525422603.0,14.664166666666667
113.04,16.7,2.17,1020.21875,25.4400296386442,5,4,8,124,1525423503.0,14.664166666666667
145.84,17.03,2.24,1021.53125,27.9892893622436,5,4,9,124,1525424403.0,14.664166666666667
149.52,17.25,2.26,1021.875,30.5247352810518,5,4,9,124,1525425303.0,14.664166666666667
140.17,17.26,2.26,1022.46875,33.0388915009638,5,4,9,124,1525426203.0,14.664166666666667
163.17,17.39,2.26,1023.0,35.5236925898706,5,4,9,124,1525427103.0,14.664166666666667
121.52,17.82,2.34,1024.21875,37.970102324662,5,4,10,124,1525428003.0,14.664166666666667
120.09,17.83,2.35,1024.625,40.3678226317228,5,4,10,124,1525428903.0,14.664166666666667
107.22,17.41,2.29,1023.1875,42.7051949040568,5,4,10,124,1525429803.0,14.664166666666667
135.95,17.5,2.29,1023.375,44.9687976684498,5,4,10,124,1525430703.0,14.664166666666667
183.62,17.6,2.33,1023.625,47.1431544127825,5,4,11,124,1525431603.0,14.664166666666667
167.11,17.9,2.38,1024.75,49.210497342521,5,4,11,124,1525432503.0,14.664166666666667
120.34,18.06,2.4,1025.4375,51.1505822470453,5,4,11,124,1525433403.0,14.664166666666667
122.68,18.0,2.4,1025.3125,52.9404012703251,5,4,11,124,1525434303.0,14.664166666666667
133.38,18.28,2.45,1026.65625,54.5545847962705,5,4,12,124,1525435203.0,14.664166666666667
101.34,18.6,2.49,1027.40625,55.9658522385589,5,4,12,124,1525436103.0,14.664166666666667
140.59,18.96,2.56,1028.65625,57.1460118697896,5,4,12,124,1525437003.0,14.664166666666667
137.71,18.96,2.55,1028.90625,58.0678995227684,5,4,12,124,1525437903.0,14.664166666666667
134.69,18.98,2.54,1029.03125,58.707411875951,5,4,13,124,1525438803.0,14.664166666666667
87.21,18.67,2.49,1027.21875,59.0462451967356,5,4,13,124,1525439703.0,14.664166666666667
88.22,19.0,2.54,1028.9375,59.0740960074936,5,4,13,124,1525440603.0,14.664166666666667
98.93,19.44,2.65,1030.3125,58.7901294571452,5,4,13,124,1525441503.0,14.664166666666667
119.25,19.52,2.65,1030.9375,58.2030798884948,5,4,14,124,1525442403.0,14.664166666666667
112.27,19.01,2.51,1028.65625,57.3300343204046,5,4,14,124,1525443303.0,14.664166666666667
98.29,18.42,2.47,1026.8125,56.194253598132,5,4,14,124,1525444203.0,14.664166666666667
114.69,18.9,2.55,1028.8125,54.8226242917552,5,4,14,124,1525445103.0,14.664166666666667
133.06,18.97,2.55,1028.90625,53.2432425208432,5,4,15,124,1525446003.0,14.664166666666667
120.39,19.39,2.63,1030.59375,51.4837080857176,5,4,15,124,1525446903.0,14.664166666666667
120.35,19.13,2.58,1029.4375,49.569816812154,5,4,15,124,1525447803.0,14.664166666666667
151.34,19.85,2.71,1032.0,47.5249626501513,5,4,15,124,1525448703.0,14.664166666666667
115.22,19.61,2.67,1031.46875,45.3699154489933,5,4,16,124,1525449603.0,14.664166666666667
118.86,19.82,2.68,1031.90625,43.1228655257207,5,4,16,124,1525450503.0,14.664166666666667
154.93,19.92,2.73,1032.03125,40.7996812247313,5,4,16,124,1525451403.0,14.664166666666667
105.07,20.41,2.79,1034.25,38.414188236248,5,4,16,124,1525452303.0,14.664166666666667
80.45,20.79,2.87,1035.53125,35.9782127543675,5,4,17,124,1525453203.0,14.664166666666667
108.26,21.05,2.89,1036.625,33.5024325666856,5,4,17,124,1525454103.0,14.664166666666667
89.06,20.53,2.83,1034.6875,30.9959684249988,5,4,17,124,1525455003.0,14.664166666666667
132.3,21.05,2.9,1036.59375,28.4671433530901,5,4,17,124,1525455903.0,14.664166666666667
102.39,21.67,3.01,1038.8125,25.9234911593356,5,4,18,124,1525456803.0,14.664166666666667
72.34,21.33,2.95,1037.21875,23.3718318003155,5,4,18,124,1525457703.0,14.664166666666667
61.61,21.32,2.96,1037.59375,20.8186360855753,5,4,18,124,1525458603.0,14.664166666666667
71.34,21.2,2.93,1037.0625,18.2701489364074,5,4,18,124,1525459503.0,14.664166666666667
67.05,20.71,2.84,1035.25,15.7324500812975,5,4,19,124,1525460403.0,14.664166666666667
35.7,20.06,2.75,1033.09375,13.211972048474,5,4,19,124,1525461303.0,14.664166666666667
23.37,20.3,2.82,1033.9375,10.7156961662912,5,4,19,124,1525462203.0,14.664166666666667
13.46,20.37,2.82,1034.0625,8.25210736591114,5,4,19,124,1525463103.0,14.664166666666667
6.67,20.14,2.74,1033.0,5.83357079278368,5,4,20,124,1525464003.0,14.664166666666667
4.67,19.6,2.64,1031.09375,3.48346621091153,5,4,20,124,1525464903.0,14.664166666666667
2.41,19.54,2.67,1031.0625,1.26224598240666,5,4,20,124,1525465803.0,14.664166666666667
2.4,18.48,2.48,1027.34375,1.020056750283,5,5,6,125,1525500903.0,14.711666666666666
5.21,18.42,2.46,1026.75,3.22003406765741,5,5,6,125,1525501803.0,14.711666666666666
10.97,18.73,2.53,1028.09375,5.56126541580825,5,5,6,125,1525502703.0,14.711666666666666
20.14,18.82,2.55,1028.4375,7.97538729479181,5,5,7,125,1525503603.0,14.711666666666666
34.28,18.91,2.56,1028.78125,10.4367547218347,5,5,7,125,1525504503.0,14.711666666666666
54.53,19.02,2.55,1029.03125,12.9322436620128,5,5,7,125,1525505403.0,14.711666666666666
69.56,19.62,2.69,1031.09375,15.4531509737641,5,5,7,125,1525506303.0,14.711666666666666
87.29,20.57,2.82,1034.6875,17.9923682213729,5,5,8,125,1525507203.0,14.711666666666666
101.72,19.64,2.67,1031.46875,20.5435744498417,5,5,8,125,1525508103.0,14.711666666666666
101.13,20.25,2.78,1033.5625,23.1005887831768,5,5,8,125,1525509003.0,14.711666666666666
126.38,20.98,2.91,1036.15625,25.6573641051504,5,5,8,125,1525509903.0,14.711666666666666
130.63,22.0,3.07,1040.1875,28.2074575140266,5,5,9,125,1525510803.0,14.711666666666666
154.43,22.3,3.1,1041.21875,30.744136762705,5,5,9,125,1525511703.0,14.711666666666666
175.19,22.8,3.22,1043.0,33.2600833712438,5,5,9,125,1525512603.0,14.711666666666666
204.62,23.42,3.3,1045.375,35.7472676913821,5,5,9,125,1525513503.0,14.711666666666666
207.81,22.85,3.13,1042.5,38.1965490626038,5,5,10,125,1525514403.0,14.711666666666666
289.84,22.32,3.11,1040.65625,40.5977607627526,5,5,10,125,1525515303.0,14.711666666666666
268.43,21.94,3.04,1039.84375,42.9392445974442,5,5,10,125,1525516203.0,14.711666666666666
312.88,22.68,3.16,1042.34375,45.2075254336568,5,5,10,125,1525517103.0,14.711666666666666
380.37,22.62,3.11,1042.0,47.3871373973303,5,5,11,125,1525518003.0,14.711666666666666
406.28,22.06,3.03,1040.0,49.4602813069634,5,5,11,125,1525518903.0,14.711666666666666
522.97,22.06,3.03,1040.15625,51.4065445446728,5,5,11,125,1525519803.0,14.711666666666666
506.75,23.25,3.22,1044.28125,53.2028010750378,5,5,11,125,1525520703.0,14.711666666666666
563.02,25.41,3.52,1052.34375,54.8233861233401,5,5,12,125,1525521603.0,14.711666666666666
992.84,26.39,3.72,1055.9375,56.2406668946215,5,5,12,125,1525522503.0,14.711666666666666
937.46,25.04,3.43,1050.96875,57.4261350181144,5,5,12,125,1525523403.0,14.711666666666666
284.17,23.16,3.15,1043.96875,58.3521021419404,5,5,12,125,1525524303.0,14.711666666666666
908.42,23.85,3.3,1047.0,58.9940551467721,5,5,13,125,1525525203.0,14.711666666666666
966.49,24.03,3.33,1047.375,59.3333447298278,5,5,13,125,1525526103.0,14.711666666666666
939.09,23.87,3.25,1046.1875,59.3594934969195,5,5,13,125,1525527003.0,14.711666666666666
959.19,24.15,3.3,1047.25,59.0716999572382,5,5,13,125,1525527903.0,14.711666666666666
978.56,24.82,3.39,1049.65625,58.4789582860191,5,5,14,125,1525528803.0,14.711666666666666
455.13,25.7,3.55,1053.375,57.5987743013118,5,5,14,125,1525529703.0,14.711666666666666
860.45,25.16,3.48,1051.625,56.4548556759629,5,5,14,125,1525530603.0,14.711666666666666
864.38,25.27,3.5,1052.09375,55.0745870200148,5,5,14,125,1525531503.0,14.711666666666666
828.61,26.0,3.66,1054.96875,53.4865208679645,5,5,15,125,1525532403.0,14.711666666666666
813.59,26.27,3.7,1055.75,51.7185297835076,5,5,15,125,1525533303.0,14.711666666666666
768.9,25.42,3.57,1052.6875,49.7966805952426,5,5,15,125,1525534203.0,14.711666666666666
740.63,25.69,3.6,1054.03125,47.7445203355593,5,5,15,125,1525535103.0,14.711666666666666
710.13,25.85,3.7,1055.15625,45.582894385868,5,5,16,125,1525536003.0,14.711666666666666
682.46,26.78,3.82,1058.34375,43.3300301617291,5,5,16,125,1525536903.0,14.711666666666666
656.84,26.69,3.76,1057.71875,41.0017861145518,5,5,16,125,1525537803.0,14.711666666666666
610.34,26.85,3.78,1057.9375,38.611998634507,5,5,16,125,1525538703.0,14.711666666666666
614.2,26.37,3.74,1056.6875,36.1724758215367,5,5,17,125,1525539603.0,14.711666666666666
624.27,26.34,3.81,1057.0625,33.6937757041654,5,5,17,125,1525540503.0,14.711666666666666
243.53,26.35,3.72,1056.4375,31.1850586599366,5,5,17,125,1525541403.0,14.711666666666666
212.32,25.82,3.68,1054.53125,28.654661273068,5,5,17,125,1525542303.0,14.711666666666666
250.84,25.65,3.67,1054.1875,26.1099608734043,5,5,18,125,1525543203.0,14.711666666666666
110.08,25.53,3.66,1053.6875,23.5577640590168,5,5,18,125,1525544103.0,14.711666666666666
58.11,24.93,3.57,1051.28125,21.0045073835308,5,5,18,125,1525545003.0,14.711666666666666
70.63,25.2,3.66,1052.75,18.4564584373108,5,5,18,125,1525545903.0,14.711666666666666
63.25,25.72,3.75,1054.8125,15.9196121940826,5,5,19,125,1525546803.0,14.711666666666666
59.94,25.81,3.74,1054.90625,13.4003285554455,5,5,19,125,1525547703.0,14.711666666666666
40.31,24.69,3.53,1050.40625,10.9054285715382,5,5,19,125,1525548603.0,14.711666666666666
30.81,25.14,3.61,1052.28125,8.44326321369239,5,5,19,125,1525549503.0,14.711666666666666
17.63,24.38,3.49,1049.53125,6.02568485594492,5,5,20,125,1525550403.0,14.711666666666666
10.16,24.66,3.57,1050.5625,3.67450905311154,5,5,20,125,1525551303.0,14.711666666666666
2.54,24.57,3.54,1050.125,1.44468522434881,5,5,20,125,1525552203.0,14.711666666666666
9.96,15.23,1.92,1014.5625,1.22254977233375,5,6,6,126,1525587303.0,14.758888888888889
21.7,15.46,1.99,1015.84375,3.43463840614971,5,6,6,126,1525588203.0,14.758888888888889
37.21,15.64,2.01,1016.34375,5.77823900983557,5,6,6,126,1525589103.0,14.758888888888889
54.19,16.48,2.19,1019.4375,8.19204850599455,5,6,7,126,1525590004.0,14.758888888888889
96.74,16.89,2.26,1021.125,10.6523589702955,5,6,7,126,1525590903.0,14.758888888888889
